AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
11529,ELB,El Banco Airport,9.04555556,-73.975
11530,ELC,Elcho Island Airport,-12.01944444,135.5705556
11531,ELD,South Arkansas Regional at Goodwin Field,33.22083333,-92.81333333
11532,ELF,El Fasher Airport,13.615,25.32472222
11533,ELG,El Golea Airport,30.57722222,2.86416667
11534,ELH,North Eleuthera Airport,25.47555556,-76.68138889
11535,ELI,Elim Airport,64.615,-162.2705556
11536,ELJ,El Recreo Airport,2,-74.13333333
11537,ELM,Elmira/Corning Regional,42.15972222,-76.89194444
11538,ELN,Bowers Field,47.03305556,-120.5305556
11540,ELP,El Paso International,31.80722222,-106.3763889
11541,ELQ,Prince Nayef Bin Abdulaziz,26.30277778,43.77416667
11543,ELS,East London Airport,-33.03555556,27.82583333
11544,ELT,El Tor Airport,28.20916667,33.64555556
11545,ELV,Elfin Cove Seaplane Base,58.2,-136.3166667
11546,ELW,Ellamar Seaplane Base,60.89333333,-146.7083333
11547,ELY,Ely Airport/Yelland Field,39.29972222,-114.8419444
11548,EMA,East Midlands,52.83111111,-1.32805556
11549,EMD,Emerald Airport,-23.5675,148.1791667
11550,EMK,Emmonak Airport,62.78611111,-164.4908333
11551,EMM,Kemmerer Municipal,41.82416667,-110.5569444
11552,EMN,Nema Airport,16.62166667,-7.31833333
11553,EMP,Emporia Municipal,38.33055556,-96.19
11554,EMT,El Monte Airport,34.08611111,-118.0347222
11555,ENA,Kenai Municipal,60.57333333,-151.2447222
11556,ENC,Nancy Essey,48.69222222,6.22611111
11557,END,Vance AFB,36.33916667,-97.91638889
11558,ENL,Centralia Municipal,38.515,-89.09111111
11559,ENN,Nenana Municipal,64.54722222,-149.0738889
11560,ENQ,Coronel Enrique Soto Cano AB,14.3825,-87.62111111
11561,ENS,Twenthe,52.27,6.87416667
11562,ENU,Enugu Airport,6.47361111,7.55888889
11563,ENV,Wendover Airport,40.71861111,-114.0286111
11564,ENW,Kenosha Regional,42.59555556,-87.92777778
11565,EOH,Olaya Herrera,6.22,-75.59055556
11566,EOK,Keokuk Municipal,40.46,-91.42861111
11567,EPH,Ephrata Municipal,47.30805556,-119.5169444
11569,EPL,Epinal Mirecourt,48.325,6.07
11570,EPN,Epena Airport,1.37305556,17.47361111
11571,EPR,Esperance Airport,-33.68444444,121.8227778
11572,EQS,Esquel Airport,-42.90388889,-71.13555556
11573,ERA,Erigavo Airport,10.64138889,47.38694444
11574,ERC,Erzincan Airport,39.71111111,39.52694444
11575,ERD,Berdyansk Airport,46.73333333,36.78333333
11576,ERF,Erfurt Weimar,50.97972222,10.95805556
11577,ERI,Erie International/Tom Ridge Field,42.08305556,-80.17388889
11578,ERM,Erechim Airport,-27.66194444,-52.26833333
11579,ERN,Eirunepe Airport,-6.63944444,-69.87972222
11580,ERS,Eros,-22.61222222,17.08027778
11581,ERT,Erdenet Airport,48.98361111,104.1502778
11582,ERV,Kerrville Municipal/Louis Schreiner Field,29.97666667,-99.08555556
11583,ERZ,Erzurum Airport,39.95638889,41.17027778
11584,ES1,Getafe,40.29416667,-3.72361111
11585,ESA,Esa'ala Airport,-9.87027778,150.9525
11586,ESB,Esenboga,40.12805556,32.995
11587,ESC,Delta County,45.72277778,-87.09361111
11588,ESD,Orcas Island,48.70833333,-122.9105556
11589,ESE,General Alberto L. Salinas Carranza,31.79527778,-116.6027778
11590,ESF,Esler Regional,31.395,-92.29583333
11591,ESM,Coronel Carlos Concha Torres,0.97861111,-79.62666667
11592,ESN,Easton/Newnam Field,38.80416667,-76.06888889
11593,ESP,Stroudsburg Pocono,41.03583333,-75.16055556
11594,ESR,Ricardo Garcia Posada,-26.31111111,-69.76527778
11595,ESS,Essen Mulheim,51.40305556,6.93916667
11596,ETH,Eilat Airport,29.56,34.95972222
11597,ETN,Eastland Municipal,32.415,-98.80972222
11598,ETS,Enterprise Municipal,31.29972222,-85.89972222
11599,ETZ,Metz Nancy Lorraine,48.98027778,6.24888889
11600,EUA,Eua Airport,-21.37722222,-174.9577778
11601,EUE,Eureka Airport,39.60361111,-116.0036111
11602,EUF,Weedon Field,31.95138889,-85.12888889
11603,EUG,Mahlon Sweet Field,44.12444444,-123.2119444
11604,EUN,Hassan I International,27.14361111,-13.22527778
11605,EUX,F.D. Roosevelt,17.49305556,-62.97777778
11606,EVC,Eva Creek Airport,64.04194444,-148.8630556
11607,EVE,Evenes Airport,68.49138889,16.67805556
11608,EVG,Sveg Airport,62.04777778,14.42305556
11609,EVM,Eveleth Virginia Municipal,47.42416667,-92.49666667
11610,EVN,Zvartnots,40.14722222,44.39583333
11612,EVV,Evansville Regional,38.04083333,-87.52861111
11613,EVW,Evanston-Uinta County Burns Field,41.27472222,-111.0347222
11614,EVX,Evreux Fauville,49.02861111,1.22
11615,EWB,New Bedford Regional,41.67638889,-70.95805556
11616,EWK,Newton City County,38.05694444,-97.27527778
11617,EWN,Coastal Carolina Regional,35.07277778,-77.04305556
11618,EWR,Newark Liberty International,40.6925,-74.16861111
11619,EXI,Excursion Inlet Seaplane Base,58.42083333,-135.4472222
11620,EXT,Exeter Airport,50.73416667,-3.41388889
11621,EXU,George Town Airport,23.46638889,-75.78194444
11622,EYL,Yelimane Airport,15.12305556,-10.56833333
11623,EYP,El Yopal Airport,5.31916667,-72.38416667
11624,EYW,Key West International,24.55611111,-81.75944444
11625,EZE,Ministro Pistarini,-34.82361111,-58.52861111
11626,EZS,Elazig Airport,38.59777778,39.28138889
11627,F70,French Valley,33.57416667,-117.1283333
11628,FAB,Farnborough Airport,51.27527778,-0.7775
11629,FAE,Vagar,62.06361111,-7.27722222
11630,FAI,Fairbanks International,64.815,-147.8563889
11631,FAJ,Diego Jimenez Torres,18.30888889,-65.66194444
11632,FAK,False Island Airport,57.51666667,-135.2166667
11633,FAL,Falcon State Park,26.58333333,-99.13333333
11634,FAM,Farmington Regional,37.76111111,-90.42861111
11635,FAN,Lista,58.09944444,6.62611111
11636,FAO,Faro Airport,37.01444444,-7.96583333
11637,FAR,Hector International,46.92055556,-96.81583333
11638,FAT,Fresno Yosemite International,36.77666667,-119.7188889
11639,FAU,Fairmount Island Airport,60.89611111,-147.4466667
11640,FAV,Fakarava Airport,-16.05472222,-145.6580556
11641,FAY,Fayetteville Regional/Grannis Field,34.99111111,-78.88027778
11642,FBG,Simmons AAF,35.13194444,-78.93611111
11643,FBK,Ladd AAF,64.8375,-147.6144444
11644,FBM,Lubumbashi International,-11.59138889,27.53083333
11645,FBR,Fort Bridger Airport,41.39333333,-110.4058333
11646,FBS,Friday Harbor Seaplane Base,48.5375,-123.0083333
11648,FCA,Glacier Park International,48.31055556,-114.2561111
11649,FCH,Fresno Chandler Executive,36.73222222,-119.8202778
11650,FCM,Flying Cloud,44.8275,-93.45861111
11651,FCO,Fiumicino,41.80444444,12.25083333
11652,FCS,Butts AAF,38.67972222,-104.7608333
11653,FDE,Forde Airport,61.45916667,5.8475
11654,FDF,Martinique Aime Cesaire,14.59083333,-61.00444444
11655,FDH,Friedrichshafen Airport,47.67138889,9.51138889
11656,FDK,Frederick Municipal,39.4175,-77.37444444
11657,FDR,Frederick Regional,34.35222222,-98.98388889
11658,FDU,Bandundu Airport,-3.31138889,17.38166667
11659,FDY,Findlay Airport,41.01194444,-83.66861111
11660,FEG,Fergana Airport,40.35833333,71.74472222
11661,FEN,Fernando de Noronha Airport,-3.855,-32.42333333
11662,FEP,Albertus,42.24611111,-89.58194444
11663,FET,Fremont Municipal,41.44972222,-96.52111111
11664,FEW,Francis E. Warren AFB Heliport,41.13333333,-104.8672222
11665,FEZ,Saiss International,33.92722222,-4.97777778
11666,FFD,RAF Fairford,51.68361111,-1.79
11667,FFM,Fergus Falls Municipal-Einar Mickelson Field,46.28444444,-96.15666667
11668,FFO,Wright-Patterson AFB,39.82611111,-84.04833333
11669,FFT,Capital City,38.18166667,-84.90666667
11670,FGD,Fderik Airport,22.67194444,-12.72805556
11671,FGI,Fagali I,-13.84916667,-171.7397222
11673,FHU,Sierra Vista Municipal-Libby AAF,31.58833333,-110.3444444
11674,FIC,Fire Cove Airport,55.77777778,-131.5375
11675,FID,Elizabeth Field,41.25138889,-72.03166667
11676,FIH,N'Djili International,-4.38722222,15.44222222
11677,FIL,Fillmore Municipal,38.95805556,-112.3630556
11678,FIN,Finschhafen Airport,-6.6225,147.8541667
11679,FIZ,Fitzroy Crossing Airport,-18.18194444,125.5586111
11680,FJR,Fujairah International,25.11222222,56.32416667
11681,FKB,Karlsruhe/Baden-Baden Airport,48.77944444,8.08055556
11682,FKI,Bangoka International,0.48166667,25.33805556
11683,FKJ,Fukui Airport,36.14277778,136.2238889
11684,FKL,Venango Regional,41.3775,-79.86055556
11685,FKS,Fukushima Airport,37.2275,140.4280556
11686,FL1,Zephyrhills Municipal,28.22805556,-82.15583333
11687,FL2,Valkaria Airport,27.96083333,-80.55833333
11689,FL4,Flagler County,29.46583333,-81.20861111
11690,FL5,Williston Municipal,29.35583333,-82.47194444
11691,FLA,Gustavo Artunduaga Paredes,1.58916667,-75.56416667
11692,FLB,Floriano Airport,-6.8,-43.03333333
11693,FLD,Fond Du Lac County,43.77111111,-88.48833333
11694,FLF,Flensburg Schaferhaus,54.78027778,9.3725
11695,FLG,Flagstaff Pulliam,35.14027778,-111.6691667
11696,FLJ,Falls Bay Airport,60.51666667,-148
11697,FLL,Fort Lauderdale-Hollywood International,26.07166667,-80.14972222
11698,FLN,Hercilio Luz International,-27.67055556,-48.54722222
11699,FLO,Florence Regional,34.18527778,-79.72388889
11700,FLR,Firenze,43.81,11.20222222
11701,FLS,Flinders Island Airport,-40.09138889,147.9927778
11702,FLT,Flat Airport,62.45277778,-157.9891667
11703,FLU,Flushing,40.77916667,-73.83277778
11704,FLV,Sherman AAF,39.36833333,-94.91472222
11705,FLW,Flores,39.45555556,-31.13138889
11706,FLX,Fallon Municipal,39.49916667,-118.7488889
11707,FMA,Formosa Airport,-26.21277778,-58.22805556
11709,FMH,Cape Cod CGAS,41.65916667,-70.52277778
11710,FMI,Kalemie Airport,-5.87555556,29.24944444
11711,FMN,Four Corners Regional,36.74138889,-108.23
11712,FMO,Munster/Osnabruck,52.13472222,7.685
11713,FMS,Fort Madison Municipal,40.65916667,-91.32777778
11714,FMY,Page Field,26.58666667,-81.86333333
11715,FNA,Freetown Lungi,8.61638889,-13.19555556
11716,FNC,Madeira,32.69777778,-16.77444444
11717,FNI,Nimes Garons,43.7575,4.41638889
11718,FNJ,Pyongyang International,39.22527778,125.6730556
11719,FNL,Fort Collins-Loveland Municipal,40.45194444,-105.0113889
11720,FNR,Funter Bay,58.25,-134.9
11721,FNT,Bishop International,42.96555556,-83.74361111
11723,FOB,Fort Bragg Airport,39.47444444,-123.7955556
11724,FOC,Changle,25.93472222,119.6636111
11725,FOD,Fort Dodge Regional,42.55111111,-94.19194444
11726,FOE,Forbes Field,38.95083333,-95.66361111
11727,FOG,Foggia Airport,41.42666667,15.53944444
11728,FOK,Francis S. Gabreski,40.84361111,-72.63166667
11730,FOR,Pinto Martins International,-3.77638889,-38.5325
11731,FPO,Grand Bahama International,26.55861111,-78.69555556
11732,FPR,St. Lucie County International,27.4975,-80.37277778
11733,FPY,Perry-Foley,30.06916667,-83.58055556
11734,FQA,Patching Lake Airport,55.60611111,-131.4833333
11735,FQB,San Nicolas Island NOLF,33.23972222,-119.4580556
11736,FQC,Lilly Lake,57.80555556,-152.3805556
11737,FQD,Trident Volcano,58.235,-155.1036111
11738,FQE,Annex Creek Airport,58.31333333,-134.1041667
11739,FQF,Davidson Creek Airport,58.35277778,-133.9913889
11740,FQG,Snettisham Airport,58.13444444,-133.7294444
11741,FQH,Fire Island Airport,61.16833333,-150.1605556
11742,FQI,Georgetown Scott County - Marshall Field,38.23444444,-84.43472222
11743,FQJ,Greens Creek Airport,58.09861111,-134.76
11744,FQK,Gull Cove Airport,58.21472222,-136.1563889
11745,FQL,Flora Municipal,38.665,-88.45305556
11747,FQN,Karta Lake Airport,55.56222222,-132.6305556
11748,FQO,Manzanita Lake Airport,55.56666667,-131.0563889
11749,FQP,Shrimp Bay Airport,55.83444444,-131.4847222
11750,FQQ,Dry Bay Airport,59.14666667,-138.5636111
11751,FQR,Josephine Lake Airport,55.24361111,-132.5733333
11754,FQU,Libby Airport,48.28388889,-115.4902778
11755,FQV,Volcano Bay Airport,53.81444444,-167.1194444
11756,FQW,Fort Glenn Airport,53.36666667,-167.8833333
11757,FQX,Babe Islands Airport,55.21027778,-132.1319444
11758,FQY,Kahli Cove Airport,55.92638889,-133.2527778
11760,FRA,Frankfurt Main,50.03333333,8.57055556
11761,FRC,Franca Airport,-20.59222222,-47.38305556
11762,FRD,Friday Harbor Airport,48.52194444,-123.0244444
11764,FRG,Republic,40.72888889,-73.41333333
11765,FRL,Forli Airport,44.19472222,12.07
11766,FRM,Fairmont Municipal,43.64388889,-94.41555556
11767,FRO,Floro Airport,61.58277778,5.01861111
11768,FRP,Fresh Water Bay Airport,57.85,-134.9833333
11769,FRR,Front Royal-Warren County,38.9175,-78.25333333
11770,FRS,Flores Airport,16.91666667,-89.88333333
11771,FRU,Manas,43.06138889,74.4775
11772,FRW,Francistown Airport,-21.15916667,27.46861111
11773,FRY,Eastern Slopes Regional,43.99111111,-70.94777778
11774,FSC,Figari Sud Corse,41.50055556,9.09777778
11775,FSD,Joe Foss Field,43.58194444,-96.74194444
11776,FSI,Henry Post AAF,34.64972222,-98.40222222
11777,FSK,Fort Scott Municipal,37.79833333,-94.76944444
11778,FSM,Fort Smith Regional,35.33666667,-94.3675
11779,FSP,St. Pierre Airport,46.7625,-56.17555556
11780,FST,Fort Stockton Pecos County,30.91527778,-102.9127778
11781,FSZ,Shizuoka Airport,34.79611111,138.1894444
11783,FTE,El Calafate Airport,-50.28027778,-72.05305556
11784,FTG,Front Range,39.78416667,-104.5375
11785,FTK,Godman AAF,37.90722222,-85.97166667
11786,FTL,Fortuna Ledge Airport,61.86833333,-162.0680556
11787,FTU,Marillac,-25.03805556,46.95555556
11788,MVZ,Masvingo International,-20.06222222,30.86166667
11789,FTW,Fort Worth Meacham International,32.81972222,-97.3625
11790,FTY,Fulton County Airport-Brown Field,33.77916667,-84.52138889
11791,FUE,Fuerteventura Airport,28.45277778,-13.86388889
11792,FUJ,Fukue Airport,32.66638889,128.8327778
11793,FUK,Fukuoka Airport,33.58444444,130.4516667
11794,FUL,Fullerton Municipal,33.87194444,-117.9797222
11795,FUN,Funafuti International,-8.52388889,179.1969444
11796,FUT,Futuna Pointe Vele,-14.31166667,-178.0663889
11797,FVA,Osprey Lodge Airport,61.11638889,-155.3113889
11798,FVB,Baledogle Airport,2.67083333,44.79305556
11799,FVC,Baikonour Airport,45.92027778,63.34222222
11800,FVD,Sonora Municipal,30.58555556,-100.6486111
11801,FVE,Fallbrook Community Airpark,33.35416667,-117.2508333
11802,FVF,Hagadera,0.05972222,40.31583333
11803,FVG,Wickenburg Municipal,33.97055556,-112.795
11804,FVH,Othello Municipal,46.79416667,-119.08
11805,FVI,Byerley,32.82583333,-91.18777778
11806,FVJ,Amberley Airport,-27.64055556,152.7119444
11810,FVN,Big Sky Field,48.15333333,-104.5041667
11811,FVO,Aurora State,45.24722222,-122.77
11812,FVP,Gansner Field,39.94388889,-120.9452778
11813,FVQ,Donlin Creek Mine Airport,62.07194444,-158.2041667
11815,FVS,Rexburg-Madison County,43.83388889,-111.805
11816,FVT,Latacunga Airport,-0.54388889,-78.37
11817,FVU,Las Palmas Airport,-12.16083333,-76.99888889
11818,FVV,Kern Valley,35.72833333,-118.4197222
11819,FVW,Golden Creek Mine Airport,65.28333333,-153
11820,FVX,Grace Harbor Airport,54.91666667,-132.9166667
11821,FVY,Unuk River Airport,56.08333333,-131.9666667
11822,FVZ,Inigok,70.00388889,-153.0775
11823,FWA,Fort Wayne International,40.97833333,-85.19527778
11824,FWH,Fort Worth NAS JRB/Carswell Field,32.76916667,-97.44166667
11825,FWL,Farewell Airport,62.50916667,-153.8902778
11826,FWS,Fort Worth Spinks,32.56527778,-97.30805556
11827,FXE,Fort Lauderdale Executive,26.19722222,-80.17083333
11828,A35,Bullen Point AFS,70.17277778,-146.8361111
11829,FXO,Nova Freixo Airport,-14.80527778,36.52694444
11830,FXR,Frankfort Municipal,40.27333333,-86.56222222
11831,FXY,Forest City Municipal,43.23472222,-93.62416667
11832,FYT,Faya-Largeau Airport,17.9175,19.11138889
11833,FYU,Fort Yukon Airport,66.5725,-145.2463889
11834,FYV,Drake Field,36.005,-94.17
11835,FZO,Bristol Filton,51.51944444,-2.59083333
11836,GA1,Barwick Lafayette,34.68861111,-85.29027778
11837,GA2,West Georgia Regional - O V Gray Field,33.63166667,-85.15222222
11838,GA3,Newnan Coweta County,33.31166667,-84.76972222
11839,GAC,Gracias Airport,14.59666667,-88.59388889
11840,GAD,Northeast Alabama Regional,33.97277778,-86.08916667
11841,GAE,Matmata Northeast,33.87694444,10.10333333
11842,GAI,Montgomery County Airpark,39.16833333,-77.16611111
11843,GAJ,Yamagata Airport,38.41194444,140.3713889
11844,GAL,Edward G. Pitka Sr.,64.73611111,-156.9375
11845,GAM,Gambell Airport,63.76666667,-171.7327778
11846,GAN,Gan Island Airport,-0.69333333,73.15555556
11847,GAO,Los Canos,20.08111111,-75.15805556
11848,GAQ,Gao Airport,16.24861111,-0.00527778
11849,GAR,Garaina Airport,-7.87666667,147.1436111
11850,GAT,Gap Tallard,44.45361111,6.03666667
11851,GAU,Guwahati International,26.10777778,91.58583333
11853,GAY,Gaya Airport,24.74416667,84.95055556
11854,GB1,Wattisham,52.12722222,0.95638889
11856,GBD,Great Bend Municipal,38.34416667,-98.85916667
11857,GBE,Sir Seretse Khama International,-24.55305556,25.92277778
11858,GBG,Galesburg Municipal,40.93805556,-90.43111111
11859,GBH,Galbraith Lake Airport,68.47972222,-149.49
11860,GBJ,Marie Galante Airport,15.86888889,-61.27
11861,GBK,Gbangbatok Airport,7.8125,-12.37805556
11862,GBR,Walter J. Koladza,42.18416667,-73.40333333
11863,GBU,Khashm El Girba Airport,14.92416667,35.87694444
11864,GCA,Guacamayas Airport,2.28333333,-74.95
11865,GCC,Gillette Campbell County,44.34888889,-105.5394444
11866,GCI,Guernsey Airport,49.435,-2.60277778
11867,GCK,Garden City Regional,37.9275,-100.7244444
11868,GCM,Owen Roberts International,19.29277778,-81.35777778
11869,GCN,Grand Canyon National Park,35.95222222,-112.1469444
11870,GCY,Municipal,36.19138889,-82.81666667
11871,GDC,Donaldson Field,34.75833333,-82.37638889
11872,GDE,Gode Airport,5.93472222,43.57805556
11873,GDH,Golden Horn Lodge Seaplane Base,59.74694444,-158.8747222
11874,GDL,Miguel Hidalgo Y Costilla International,20.52194444,-103.3111111
11875,GDM,Gardner Municipal,42.55,-72.01611111
11876,GDN,Gdansk Lech Walesa,54.37611111,18.47194444
11877,GDQ,Gondar Airport,12.52,37.43416667
11878,GDT,JAGS McCartney International,21.44444444,-71.14222222
11879,GDV,Dawson Community,47.13861111,-104.8072222
11880,GDW,Gladwin Zettel Memorial,43.97055556,-84.475
11881,GDX,Magadan Airport,59.91111111,150.725
11882,GEA,Noumea Magenta,-22.25777778,166.4727778
11883,GED,Sussex County,38.68916667,-75.35888889
11884,GEG,Spokane International,47.61916667,-117.5352778
11885,GEK,Ganes Creek Airport,62.97555556,-156.5133333
11886,GEL,Santo Angelo Airport,-28.28166667,-54.16916667
11888,GEO,Cheddi Jagan International,6.49861111,-58.25416667
11889,GER,Rafael Cabrera,21.83472222,-82.76722222
11890,GES,General Santos Airport,6.10555556,125.235
11891,GET,Geraldton Airport,-28.79611111,114.7075
11892,GEV,Gallivare Airport,67.1325,20.81472222
11893,GEY,South Big Horn County,44.51805556,-108.0830556
11894,GEZ,Shelbyville Municipal,39.58305556,-85.80472222
11895,GFA,Malmstrom AFB Heliport,47.50472222,-111.1872222
11896,GFB,Togiak Fish Airport,59.05,-160.2833333
11897,GFF,Griffith Airport,-34.25083333,146.0672222
11898,GFK,Grand Forks International,47.94722222,-97.17388889
11899,GFL,Floyd Bennett Memorial,43.34111111,-73.61027778
11900,GFN,Grafton Airport,-29.75944444,153.03
11901,GFO,Bartica Airport,6.36027778,-58.65416667
11902,GFR,Granville Mont Saint Michel,48.88222222,-1.56555556
11903,GFY,Grootfontein Airport,-19.60222222,18.1225
11904,GGE,Georgetown County,33.31138889,-79.32027778
11905,GGG,East Texas Regional,32.38388889,-94.71138889
11906,GGN,Gagnoa Airport,6.10361111,-5.98694444
11907,GGT,Exuma International,23.5625,-75.8775
11908,GGW,Wokal Field/Glasgow International,48.2125,-106.6147222
11909,GHA,Noumerat Moufdi Zakaria,32.38361111,3.79472222
